id	label	title	paragraph	sentence
57016	0	Action for Climate Empowerment	10	Three of the 17 goals and two associated targets have particular relevance for ACE:
57109	0	Tax Cuts and Jobs Act of 2017	22	"Second, income must not be sourced from ""Specified Service Trades or Businesses""."
57130	0	Tax Cuts and Jobs Act of 2017	28	Severance payments exceeding triple an employee's average salary during the last five years may also be subject to the 21% excise tax.
57154	0	Tax Cuts and Jobs Act of 2017	39	Net operating losses are now limited to 80% of taxable income for tax years beginning after December 31, 2017.
57170	0	Tax Cuts and Jobs Act of 2017	45	"CBO reported on December 21, 2017: ""Overall, the combined effect of the change in net federal revenue and spending is to decrease deficits (primarily stemming from reductions in spending) allocated to lower-income tax filing units and to increase deficits (primarily stemming from reductions in taxes) allocated to higher-income tax filing units""."
57175	0	Tax Cuts and Jobs Act of 2017	46	For example, the CBO and JCT estimated that:
57193	0	Tax Cuts and Jobs Act of 2017	55	However, actual 2018 tax revenues were $3.33 trillion, a shortfall of $270billion (7.5%) relative to the forecast.
57252	0	Tax Cuts and Jobs Act of 2017	81	About 18 companies in the S&P did so; when companies paid awards to employees, these were usually a small percentage of corporate savings from the Act.
57426	1	Emissions budget	1	An emissions budget may also be associated with objectives for other related climate variables, such as radiative forcing.
57456	0	Emissions budget	11	So those countries with greater emissions during a set time period (for example, since the pre-industrial era to the present) would be most responsible for addressing excess emissions.
57464	0	Emissions budget	12	This principle may be favoured by nations with larger or rapidly growing populations.
57467	0	Emissions budget	13	The grandfathering method for calculating national emissions budgets uses this principle.
57516	0	Special Report on Global Warming of 1.5 °C	5	scenarios and portfolios of mitigation options) that would allow such reduction by 2050 describe a rapid transition towards producing electricity through lower-emission methods, and increasing use of electricity instead of other fuels in sectors such as transportation.
57522	0	Special Report on Global Warming of 1.5 °C	6	Impact vectors include reduction in crop yields and nutritional quality.
57558	1	Special Report on Global Warming of 1.5 °C	16	The estimates for the budget come with significant uncertainties, associated with: climate response to CO and non-CO emissions (these contribute about ±400 GtCO in uncertainty),
57579	0	Special Report on Global Warming of 1.5 °C	25	emissions.
57600	0	Special Report on Global Warming of 1.5 °C	30	"Roberts hopes ""it mobilises people and dents the mood of complacency."
57700	0	Home energy upgrades from public utilities	27	Xcel serves many communities in Wisconsin.
57704	0	Home energy upgrades from public utilities	29	China's energy use per person has been far lower than many developed countries but is expected to rise as household incomes rise and the Chinese economy shifts toward more activity in the service industries.
57792	1	Ecosystem-based adaptation	2	EbA involves the conservation, sustainable management and restoration of ecosystems, such as forests, grasslands, wetlands, mangroves or coral reefs to reduce the harmful impacts of climate hazards including shifting patterns or levels of rainfall, changes in maximum and minimum temperatures, stronger storms, and increasingly variable climatic conditions.
57819	0	Ecosystem-based adaptation	11	The principles are broadly clustered into four themes:
57825	1	Ecosystem-based adaptation	16	One challenge facing EbA is the identiﬁcation of limits and thresholds beyond which EbA might not deliver adaptation beneﬁts and the extent ecosystems can provide ecosystem services under a changing climate.
57832	0	Ecosystem-based adaptation	18	This is due in part to the fact that EbA involves both the sectors that manage ecosystems and those that beneﬁt from ecosystem services.
57874	0	Greenhouse gas emissions by China	3	The annual emissions of China were 10150.82 million tonnes in 2016, followed by the United States (5311.69 million tonnes) and India (2430.8 million tonnes).
57886	0	Greenhouse gas emissions by China	7	The energy industry has been the biggest contributor to greenhouse gas emissions since the last decade.
57891	0	Greenhouse gas emissions by China	10	Since 2006, the Chinese government has increased export taxes on energy-inefficient industries, reduced import tariffs on certain non-renewable energy resources, and closed down a number of inefficient power and industrial plants.
57991	0	1930 in Norwegian football	10	Lillestrøm - Falk 2-1
58042	0	Aerobics	4	Step aerobics is a form of aerobic exercise that uses a low elevated platform, the step, of height tailored to individual needs by inserting risers.
58047	0	KAIT	8	The station's digital signal is multiplexed:
58065	0	Placer mining	12	Alluvial or eluvial deposits sometimes have the largest gold deposit and are very common.
58199	0	Lynn Yang Wolf	3	She attended the German Swiss International School (GSIS) in Hong Kong, before relocating to Yangon to continue her studies in the Yangon International Educare Centre (YIEC).
58207	0	A Better Fort	7	The annual Halloween Zombie Prom and fundraiser takes place during Downtown Fort Wayne’s Fright Night festivities.
58226	0	Demophon of Athens	3	Demophon eventually settled in Cyprus and forgot about Phyllis.
58234	0	Shek Lei Estate	3	Shek Lei (I) Estate (also referred as Shek Lei Extension and New Shek Lei ) has nine blocks.
58244	0	William Graham McIvor	3	The labour situation eased in 1877 due to the famine in the plains and an influx into the Niligiris.
58378	0	Telethon	34	Additionally there is television coverage, integration with social media, and a dedicated mobile app.
58398	0	Leo Smith (sculptor)	1	His innovative work has been exhibited in museums, galleries and fine shops and has brought wide acclaim throughout the US.
58429	0	Jiang Shen	2	Jiang Shen had at least three younger brothers who also served in the government, Jiang Jie (蔣偕), Jiang Xian (蔣仙), and Jiang Ji (蔣佶).
